,date,tempMax,tempMin,tempAvg,tempDeparture,hdd,cdd,precipitation,newSnow,snowDepth,station
33977,2019-12-19,25,16,20.5,-17.6,44,0,0.00,0.0,T,"NY Central Park, NY"
33978,2019-12-20,33,22,27.5,-10.4,37,0,0.00,0.0,T,"NY Central Park, NY"
33979,2019-12-21,35,23,29.0,-8.6,36,0,0.00,0.0,0,"NY Central Park, NY"
33980,2019-12-22,46,30,38.0,0.6,27,0,0.00,0.0,0,"NY Central Park, NY"
33981,2019-12-23,57,41,49.0,11.9,16,0,0.00,0.0,0,"NY Central Park, NY"
33982,2019-12-24,47,36,41.5,4.6,23,0,0.00,0.0,0,"NY Central Park, NY"
33983,2019-12-25,47,32,39.5,2.8,25,0,0.00,0.0,0,"NY Central Park, NY"
33984,2019-12-26,46,36,41.0,4.6,24,0,0.00,0.0,0,"NY Central Park, NY"
33985,2019-12-27,54,46,50.0,13.8,15,0,0.00,0.0,0,"NY Central Park, NY"
33986,2019-12-28,51,43,47.0,11.0,18,0,0.00,0.0,0,"NY Central Park, NY"
33987,2019-12-29,44,39,41.5,5.7,23,0,0.25,0.0,0,"NY Central Park, NY"
33988,2019-12-30,41,37,39.0,3.4,26,0,0.74,T,0,"NY Central Park, NY"
33989,2019-12-31,45,36,40.5,5.1,24,0,0.02,0.0,0,"NY Central Park, NY"
33990,2019-12-01,41,29,35.0,-7.1,30,0,0.59,T,0,"New York JFK, NY"
33991,2019-12-02,40,31,35.5,-6.3,29,0,0.37,0.6,0,"New York JFK, NY"
33992,2019-12-03,38,31,34.5,-7.0,30,0,T,0.2,1,"New York JFK, NY"
33993,2019-12-04,39,33,36.0,-5.3,29,0,T,0.0,T,"New York JFK, NY"
33994,2019-12-05,44,36,40.0,-1.0,25,0,0.00,0.0,0,"New York JFK, NY"
33995,2019-12-06,50,34,42.0,1.3,23,0,T,0.0,0,"New York JFK, NY"
33996,2019-12-07,40,29,34.5,-6.0,30,0,0.00,0.0,0,"New York JFK, NY"
33997,2019-12-08,45,23,34.0,-6.2,31,0,0.00,0.0,0,"New York JFK, NY"
33998,2019-12-09,54,42,48.0,8.1,17,0,1.71,0.0,0,"New York JFK, NY"
33999,2019-12-10,57,40,48.5,8.8,16,0,0.09,0.0,0,"New York JFK, NY"
34000,2019-12-11,40,31,35.5,-3.9,29,0,0.35,0.9,1,"New York JFK, NY"
34001,2019-12-12,35,26,30.5,-8.7,34,0,0.00,0.0,0,"New York JFK, NY"
34002,2019-12-13,54,31,42.5,3.6,22,0,1.15,0.0,0,"New York JFK, NY"
34003,2019-12-14,56,44,50.0,11.4,15,0,1.62,0.0,0,"New York JFK, NY"
34004,2019-12-15,50,37,43.5,5.1,21,0,0.00,0.0,0,"New York JFK, NY"
34005,2019-12-16,37,33,35.0,-3.2,30,0,0.22,T,0,"New York JFK, NY"
34006,2019-12-17,36,32,34.0,-3.9,31,0,1.07,0.0,0,"New York JFK, NY"
34007,2019-12-18,39,22,30.5,-7.2,34,0,T,0.2,0,"New York JFK, NY"
34008,2019-12-19,26,17,21.5,-15.9,43,0,0.00,0.0,T,"New York JFK, NY"
34009,2019-12-20,34,23,28.5,-8.7,36,0,0.00,0.0,0,"New York JFK, NY"
34010,2019-12-21,37,22,29.5,-7.4,35,0,0.00,0.0,0,"New York JFK, NY"
34011,2019-12-22,45,28,36.5,-0.2,28,0,0.00,0.0,0,"New York JFK, NY"
34012,2019-12-23,53,33,43.0,6.5,22,0,0.00,0.0,0,"New York JFK, NY"
34013,2019-12-24,49,33,41.0,4.7,24,0,0.00,0.0,0,"New York JFK, NY"
34014,2019-12-25,47,29,38.0,2.0,27,0,0.00,0.0,0,"New York JFK, NY"
34015,2019-12-26,47,32,39.5,3.7,25,0,0.00,0.0,0,"New York JFK, NY"
34016,2019-12-27,52,44,48.0,12.4,17,0,0.00,0.0,0,"New York JFK, NY"
34017,2019-12-28,52,37,44.5,9.1,20,0,0.00,0.0,0,"New York JFK, NY"
34018,2019-12-29,44,33,38.5,3.3,26,0,0.36,0.0,0,"New York JFK, NY"
34019,2019-12-30,44,38,41.0,6.0,24,0,0.50,0.0,0,"New York JFK, NY"
34020,2019-12-31,44,38,41.0,6.2,24,0,T,0.0,0,"New York JFK, NY"
34021,2019-12-01,41,30,35.5,-8.7,29,0,0.56,0.2,0,"New York LGA, NY"
34022,2019-12-02,39,32,35.5,-8.4,29,0,0.40,0.3,0,"New York LGA, NY"
34023,2019-12-03,38,32,35.0,-8.6,30,0,T,0.1,T,"New York LGA, NY"
34024,2019-12-04,41,34,37.5,-5.8,27,0,T,T,0,"New York LGA, NY"
34025,2019-12-05,43,38,40.5,-2.5,24,0,0.00,0.0,0,"New York LGA, NY"
34026,2019-12-06,50,36,43.0,0.3,22,0,T,0.0,0,"New York LGA, NY"
34027,2019-12-07,39,32,35.5,-6.9,29,0,0.00,0.0,0,"New York LGA, NY"
34028,2019-12-08,44,28,36.0,-6.2,29,0,0.00,0.0,0,"New York LGA, NY"
34029,2019-12-09,56,41,48.5,6.6,16,0,1.80,0.0,0,"New York LGA, NY"
34030,2019-12-10,58,40,49.0,7.4,16,0,0.17,0.0,0,"New York LGA, NY"
34031,2019-12-11,41,32,36.5,-4.8,28,0,0.29,0.9,1,"New York LGA, NY"
34032,2019-12-12,36,27,31.5,-9.5,33,0,0.00,0.0,0,"New York LGA, NY"
34033,2019-12-13,47,32,39.5,-1.3,25,0,1.01,0.0,0,"New York LGA, NY"
34034,2019-12-14,56,45,50.5,10.0,14,0,1.13,0.0,0,"New York LGA, NY"
34035,2019-12-15,50,38,44.0,3.8,21,0,0.00,0.0,0,"New York LGA, NY"
34036,2019-12-16,38,34,36.0,-3.9,29,0,0.08,T,0,"New York LGA, NY"
34037,2019-12-17,37,33,35.0,-4.7,30,0,0.90,T,0,"New York LGA, NY"
34038,2019-12-18,37,23,30.0,-9.4,35,0,0.04,0.5,0,"New York LGA, NY"
34039,2019-12-19,27,18,22.5,-16.7,42,0,T,T,T,"New York LGA, NY"
34040,2019-12-20,34,24,29.0,-9.9,36,0,0.00,0.0,0,"New York LGA, NY"
34041,2019-12-21,35,24,29.5,-9.1,35,0,0.00,0.0,0,"New York LGA, NY"
34042,2019-12-22,47,30,38.5,0.1,26,0,0.00,0.0,0,"New York LGA, NY"
34043,2019-12-23,57,38,47.5,9.4,17,0,0.00,0.0,0,"New York LGA, NY"
34044,2019-12-24,48,36,42.0,4.1,23,0,0.00,0.0,0,"New York LGA, NY"
34045,2019-12-25,43,34,38.5,0.8,26,0,0.00,0.0,0,"New York LGA, NY"
34046,2019-12-26,46,36,41.0,3.6,24,0,0.00,0.0,0,"New York LGA, NY"
34047,2019-12-27,54,42,48.0,10.8,17,0,T,0.0,0,"New York LGA, NY"
34048,2019-12-28,50,44,47.0,10.0,18,0,0.00,0.0,0,"New York LGA, NY"
34049,2019-12-29,44,38,41.0,4.3,24,0,0.29,0.0,0,"New York LGA, NY"
34050,2019-12-30,43,38,40.5,4.0,24,0,0.49,0.0,0,"New York LGA, NY"
34051,2019-12-31,46,38,42.0,5.7,23,0,0.01,0.0,0,"New York LGA, NY"
34052,2019-12-01,41,26,33.5,-9.1,31,0,0.00,0.0,0,"Orient Point, NY"
34053,2019-12-02,42,28,35.0,-7.3,30,0,0.82,0.0,0,"Orient Point, NY"
34054,2019-12-03,43,28,35.5,-6.5,29,0,0.17,3.0,3,"Orient Point, NY"
34055,2019-12-04,37,29,33.0,-8.7,32,0,0.00,0.0,T,"Orient Point, NY"
34056,2019-12-05,40,30,35.0,-6.5,30,0,0.00,0.0,0,"Orient Point, NY"
34057,2019-12-06,44,35,39.5,-1.7,25,0,0.00,0.0,0,"Orient Point, NY"
34058,2019-12-07,49,31,40.0,-0.9,25,0,0.00,0.0,0,"Orient Point, NY"
34059,2019-12-08,38,21,29.5,-11.1,35,0,0.00,0.0,0,"Orient Point, NY"
34060,2019-12-09,51,22,36.5,-3.8,28,0,0.14,0.0,0,"Orient Point, NY"
34061,2019-12-10,56,46,51.0,11.0,14,0,1.26,0.0,0,"Orient Point, NY"
34062,2019-12-11,56,29,42.5,2.8,22,0,0.35,1.5,2,"Orient Point, NY"
34063,2019-12-12,44,25,34.5,-5.0,30,0,0.16,0.0,1,"Orient Point, NY"
34064,2019-12-13,42,27,34.5,-4.7,30,0,0.00,0.0,T,"Orient Point, NY"
34065,2019-12-14,57,31,44.0,5.1,21,0,1.44,0.0,0,"Orient Point, NY"
34066,2019-12-15,58,44,51.0,12.4,14,0,0.00,0.0,0,"Orient Point, NY"
34067,2019-12-16,48,33,40.5,2.2,24,0,0.00,0.0,0,"Orient Point, NY"
34068,2019-12-17,37,31,34.0,-4.1,31,0,0.18,0.0,0,"Orient Point, NY"
34069,2019-12-18,36,31,33.5,-4.3,31,0,0.75,0.0,0,"Orient Point, NY"
34070,2019-12-19,38,16,27.0,-10.5,38,0,T,T,0,"Orient Point, NY"
34071,2019-12-20,25,16,20.5,-16.8,44,0,0.00,0.0,0,"Orient Point, NY"
34072,2019-12-21,32,20,26.0,-11.0,39,0,0.00,0.0,0,"Orient Point, NY"
34073,2019-12-22,36,23,29.5,-7.3,35,0,0.00,0.0,0,"Orient Point, NY"
34074,2019-12-23,43,31,37.0,0.5,28,0,0.00,0.0,0,"Orient Point, NY"
34075,2019-12-24,51,36,43.5,7.2,21,0,0.00,0.0,0,"Orient Point, NY"
34076,2019-12-25,47,32,39.5,3.5,25,0,0.00,0.0,0,"Orient Point, NY"
34077,2019-12-26,42,32,37.0,1.2,28,0,0.00,0.0,0,"Orient Point, NY"
34078,2019-12-27,46,36,41.0,5.5,24,0,0.00,0.0,0,"Orient Point, NY"
34079,2019-12-28,51,40,45.5,10.2,19,0,0.00,0.0,0,"Orient Point, NY"
34080,2019-12-29,48,36,42.0,6.9,23,0,0.00,0.0,0,"Orient Point, NY"
34081,2019-12-30,42,37,39.5,4.6,25,0,0.91,0.0,0,"Orient Point, NY"
34082,2019-12-31,41,37,39.0,4.4,26,0,0.80,0.0,0,"Orient Point, NY"
34083,2019-12-01,40,20,30.0,-4.5,35,0,0.00,0.0,0,"Port Jervis, NY"
34084,2019-12-02,32,20,26.0,-8.2,39,0,0.83,1.0,1,"Port Jervis, NY"
34085,2019-12-03,33,26,29.5,-4.4,35,0,0.57,8.0,9,"Port Jervis, NY"
34086,2019-12-04,31,22,26.5,-7.1,38,0,0.00,0.0,6,"Port Jervis, NY"
34087,2019-12-05,34,24,29.0,-4.3,36,0,0.00,0.0,5,"Port Jervis, NY"
34088,2019-12-06,37,25,31.0,-2.0,34,0,0.00,0.0,4,"Port Jervis, NY"
34089,2019-12-07,39,20,29.5,-3.2,35,0,0.00,0.0,3,"Port Jervis, NY"
34090,2019-12-08,34,20,27.0,-5.4,38,0,0.00,0.0,3,"Port Jervis, NY"
34091,2019-12-09,35,28,31.5,-0.6,33,0,0.03,0.0,3,"Port Jervis, NY"
34092,2019-12-10,48,31,39.5,7.7,25,0,0.37,0.0,0,"Port Jervis, NY"
34093,2019-12-11,49,29,39.0,7.5,26,0,0.26,M,M,"Port Jervis, NY"
34094,2019-12-12,34,16,25.0,-6.3,40,0,0.00,0.0,0,"Port Jervis, NY"
34095,2019-12-13,30,16,23.0,-8.0,42,0,0.00,0.0,0,"Port Jervis, NY"
34096,2019-12-14,46,24,35.0,4.3,30,0,0.46,0.0,0,"Port Jervis, NY"
34097,2019-12-15,47,38,42.5,12.0,22,0,0.08,0.0,0,"Port Jervis, NY"
34098,2019-12-16,41,26,33.5,3.3,31,0,0.00,0.0,0,"Port Jervis, NY"
34099,2019-12-17,33,27,30.0,0.1,35,0,0.10,M,0,"Port Jervis, NY"
34100,2019-12-18,32,23,27.5,-2.2,37,0,0.11,M,0,"Port Jervis, NY"
34101,2019-12-19,32,10,21.0,-8.4,44,0,0.00,0.0,0,"Port Jervis, NY"
34102,2019-12-20,20,11,15.5,-13.7,49,0,0.00,0.0,0,"Port Jervis, NY"
34103,2019-12-21,29,11,20.0,-8.9,45,0,0.00,0.0,0,"Port Jervis, NY"
34104,2019-12-22,28,11,19.5,-9.2,45,0,0.00,0.0,0,"Port Jervis, NY"
34105,2019-12-23,39,14,26.5,-2.0,38,0,0.00,0.0,0,"Port Jervis, NY"
34106,2019-12-24,45,22,33.5,5.3,31,0,0.00,0.0,0,"Port Jervis, NY"
34107,2019-12-25,44,18,31.0,3.0,34,0,0.00,0.0,0,"Port Jervis, NY"
34108,2019-12-26,42,18,30.0,2.2,35,0,0.00,0.0,0,"Port Jervis, NY"
34109,2019-12-27,42,24,33.0,5.4,32,0,0.00,0.0,0,"Port Jervis, NY"
34110,2019-12-28,49,31,40.0,12.6,25,0,0.00,0.0,0,"Port Jervis, NY"
34111,2019-12-29,44,25,34.5,7.4,30,0,0.00,0.0,0,"Port Jervis, NY"
34112,2019-12-30,36,25,30.5,3.6,34,0,0.71,0.0,0,"Port Jervis, NY"
34113,2019-12-31,36,33,34.5,7.7,30,0,0.43,0.0,0,"Port Jervis, NY"
34114,2019-12-01,38,26,32.0,-10.3,33,0,0.15,0.0,0,"Riverhead, NY"
34115,2019-12-02,41,37,39.0,-3.0,26,0,0.43,0.0,0,"Riverhead, NY"
34116,2019-12-03,38,30,34.0,-7.7,31,0,0.14,2.0,0,"Riverhead, NY"
34117,2019-12-04,39,30,34.5,-7.0,30,0,0.00,0.0,0,"Riverhead, NY"
34118,2019-12-05,43,33,38.0,-3.2,27,0,0.00,0.0,0,"Riverhead, NY"
34119,2019-12-06,47,33,40.0,-0.9,25,0,T,0.0,0,"Riverhead, NY"
34120,2019-12-07,47,32,39.5,-1.1,25,0,0.00,0.0,0,"Riverhead, NY"
34121,2019-12-08,37,27,32.0,-8.4,33,0,0.00,0.0,0,"Riverhead, NY"
34122,2019-12-09,56,31,43.5,3.4,21,0,0.60,0.0,0,"Riverhead, NY"
34123,2019-12-10,58,52,55.0,15.2,10,0,0.96,0.0,0,"Riverhead, NY"
34124,2019-12-11,54,28,41.0,1.4,24,0,0.34,3.0,2,"Riverhead, NY"
34125,2019-12-12,34,28,31.0,-8.3,34,0,0.00,0.0,0,"Riverhead, NY"
34126,2019-12-13,49,24,36.5,-2.6,28,0,0.05,0.0,0,"Riverhead, NY"
34127,2019-12-14,60,48,54.0,15.2,11,0,2.29,0.0,0,"Riverhead, NY"
34128,2019-12-15,56,43,49.5,11.0,15,0,0.00,0.0,0,"Riverhead, NY"
34129,2019-12-16,43,33,38.0,-0.3,27,0,0.00,0.0,0,"Riverhead, NY"
34130,2019-12-17,36,30,33.0,-5.0,32,0,0.73,T,0,"Riverhead, NY"
34131,2019-12-18,38,31,34.5,-3.3,30,0,0.09,T,0,"Riverhead, NY"
34132,2019-12-19,31,17,24.0,-13.6,41,0,0.00,0.0,0,"Riverhead, NY"
34133,2019-12-20,32,21,26.5,-10.8,38,0,0.00,0.0,0,"Riverhead, NY"
34134,2019-12-21,33,22,27.5,-9.6,37,0,0.00,0.0,0,"Riverhead, NY"
34135,2019-12-22,48,22,35.0,-1.8,30,0,0.00,0.0,0,"Riverhead, NY"
34136,2019-12-23,55,31,43.0,6.4,22,0,0.00,0.0,0,"Riverhead, NY"
34137,2019-12-24,48,37,42.5,6.1,22,0,0.00,0.0,0,"Riverhead, NY"
34138,2019-12-25,45,27,36.0,-0.2,29,0,0.00,0.0,0,"Riverhead, NY"
34139,2019-12-26,43,31,37.0,1.1,28,0,0.00,0.0,0,"Riverhead, NY"
34140,2019-12-27,53,40,46.5,10.8,18,0,0.00,0.0,0,"Riverhead, NY"
34141,2019-12-28,49,40,44.5,9.0,20,0,0.00,0.0,0,"Riverhead, NY"
34142,2019-12-29,43,33,38.0,2.7,27,0,0.00,0.0,0,"Riverhead, NY"
34143,2019-12-30,40,38,39.0,3.9,26,0,1.04,0.0,0,"Riverhead, NY"
34144,2019-12-31,43,36,39.5,4.6,25,0,0.38,0.0,0,"Riverhead, NY"
34145,2019-12-01,42,26,34.0,-6.7,31,0,0.59,,,"Shirley, NY"
34146,2019-12-02,42,31,36.5,-4.0,28,0,0.21,,,"Shirley, NY"
34147,2019-12-03,39,29,34.0,-6.2,31,0,M,,,"Shirley, NY"
34148,2019-12-04,40,26,33.0,-6.9,32,0,0.00,,,"Shirley, NY"
34149,2019-12-05,45,32,38.5,-1.1,26,0,T,,,"Shirley, NY"
34150,2019-12-06,49,29,39.0,-0.3,26,0,T,,,"Shirley, NY"
34151,2019-12-07,40,23,31.5,-7.6,33,0,0.00,,,"Shirley, NY"
34152,2019-12-08,48,16,32.0,-6.8,33,0,0.00,,,"Shirley, NY"
34153,2019-12-09,57,48,52.5,13.9,12,0,1.37,,,"Shirley, NY"
34154,2019-12-10,55,43,49.0,10.7,16,0,0.13,,,"Shirley, NY"
34155,2019-12-11,43,30,36.5,-1.5,28,0,0.27,,,"Shirley, NY"
34156,2019-12-12,34,21,27.5,-10.3,37,0,0.00,,,"Shirley, NY"
34157,2019-12-13,55,23,39.0,1.5,26,0,0.74,,,"Shirley, NY"
34158,2019-12-14,60,47,53.5,16.2,11,0,1.58,,,"Shirley, NY"
34159,2019-12-15,50,36,43.0,6.0,22,0,0.00,,,"Shirley, NY"
34160,2019-12-16,37,28,32.5,-4.3,32,0,0.09,,,"Shirley, NY"
34161,2019-12-17,36,32,34.0,-2.5,31,0,0.87,,,"Shirley, NY"
34162,2019-12-18,41,24,32.5,-3.8,32,0,T,,,"Shirley, NY"
34163,2019-12-19,26,18,22.0,-14.1,43,0,0.00,,,"Shirley, NY"
34164,2019-12-20,33,21,27.0,-8.8,38,0,0.00,,,"Shirley, NY"
34165,2019-12-21,40,19,29.5,-6.1,35,0,0.00,,,"Shirley, NY"
34166,2019-12-22,45,22,33.5,-1.9,31,0,T,,,"Shirley, NY"
34167,2019-12-23,53,31,42.0,6.8,23,0,0.00,,,"Shirley, NY"
34168,2019-12-24,48,27,37.5,2.6,27,0,0.00,,,"Shirley, NY"
34169,2019-12-25,47,23,35.0,0.3,30,0,0.00,,,"Shirley, NY"
34170,2019-12-26,46,30,38.0,3.5,27,0,0.00,,,"Shirley, NY"
34171,2019-12-27,53,43,48.0,13.7,17,0,0.00,,,"Shirley, NY"
34172,2019-12-28,49,31,40.0,5.9,25,0,0.00,,,"Shirley, NY"
34173,2019-12-29,45,27,36.0,2.1,29,0,0.36,,,"Shirley, NY"
34174,2019-12-30,43,39,41.0,7.3,24,0,1.06,,,"Shirley, NY"
34175,2019-12-31,44,36,40.0,6.5,25,0,0.01,,,"Shirley, NY"
34176,2019-12-01,40,21,30.5,-6.6,34,0,0.00,0.0,0,"Shrub Oak, NY"
34177,2019-12-02,33,21,27.0,-9.8,38,0,0.88,T,0,"Shrub Oak, NY"
34178,2019-12-03,32,26,29.0,-7.5,36,0,0.53,4.5,5,"Shrub Oak, NY"
34179,2019-12-04,35,24,29.5,-6.7,35,0,0.00,0.0,4,"Shrub Oak, NY"
34180,2019-12-05,36,27,31.5,-4.4,33,0,0.00,0.0,3,"Shrub Oak, NY"
34181,2019-12-06,40,30,35.0,-0.6,30,0,0.00,0.0,2,"Shrub Oak, NY"
34182,2019-12-07,42,25,33.5,-1.8,31,0,0.00,0.0,2,"Shrub Oak, NY"
34183,2019-12-08,36,14,25.0,-10.0,40,0,0.00,0.0,1,"Shrub Oak, NY"
34184,2019-12-09,36,13,24.5,-10.2,40,0,0.00,0.0,1,"Shrub Oak, NY"
34185,2019-12-10,53,34,43.5,9.1,21,0,0.91,0.0,0,"Shrub Oak, NY"
34186,2019-12-11,54,30,42.0,7.9,23,0,0.55,2.0,2,"Shrub Oak, NY"
34187,2019-12-12,36,18,27.0,-6.8,38,0,T,0.0,2,"Shrub Oak, NY"
34188,2019-12-13,32,16,24.0,-9.5,41,0,0.00,0.0,1,"Shrub Oak, NY"
34189,2019-12-14,49,24,36.5,3.3,28,0,1.32,0.0,0,"Shrub Oak, NY"
34190,2019-12-15,54,40,47.0,14.1,18,0,0.09,0.0,0,"Shrub Oak, NY"
34191,2019-12-16,46,28,37.0,4.4,28,0,0.00,0.0,0,"Shrub Oak, NY"
34192,2019-12-17,33,27,30.0,-2.3,35,0,T,0.0,0,"Shrub Oak, NY"
34193,2019-12-18,31,23,27.0,-5.0,38,0,0.55,0.0,0,"Shrub Oak, NY"
34194,2019-12-19,33,13,23.0,-8.7,42,0,0.00,0.0,0,"Shrub Oak, NY"
34195,2019-12-20,23,12,17.5,-13.9,47,0,0.00,0.0,0,"Shrub Oak, NY"
34196,2019-12-21,28,12,20.0,-11.1,45,0,0.00,0.0,0,"Shrub Oak, NY"
34197,2019-12-22,30,14,22.0,-8.8,43,0,0.00,0.0,0,"Shrub Oak, NY"
34198,2019-12-23,44,15,29.5,-1.0,35,0,0.00,0.0,0,"Shrub Oak, NY"
34199,2019-12-24,55,26,40.5,10.2,24,0,0.00,0.0,0,"Shrub Oak, NY"
34200,2019-12-25,44,20,32.0,2.0,33,0,0.00,0.0,0,"Shrub Oak, NY"
34201,2019-12-26,42,19,30.5,0.8,34,0,0.00,0.0,0,"Shrub Oak, NY"
34202,2019-12-27,42,25,33.5,4.0,31,0,0.00,0.0,0,"Shrub Oak, NY"
34203,2019-12-28,48,35,41.5,12.3,23,0,T,0.0,0,"Shrub Oak, NY"
34204,2019-12-29,48,26,37.0,8.0,28,0,0.00,0.0,0,"Shrub Oak, NY"
34205,2019-12-30,40,26,33.0,4.2,32,0,0.55,0.0,0,"Shrub Oak, NY"
34206,2019-12-31,37,35,36.0,7.5,29,0,0.62,0.0,0,"Shrub Oak, NY"
34207,2019-12-01,40,26,33.0,M,32,0,0.00,0.0,0,"Syosset, NY"
34208,2019-12-02,39,28,33.5,M,31,0,0.73,0.0,0,"Syosset, NY"
34209,2019-12-03,36,27,31.5,M,33,0,0.20,0.2,0,"Syosset, NY"
34210,2019-12-04,35,30,32.5,M,32,0,0.00,0.0,0,"Syosset, NY"
34211,2019-12-05,38,32,35.0,M,30,0,0.00,0.0,0,"Syosset, NY"
34212,2019-12-06,41,31,36.0,M,29,0,0.00,0.0,0,"Syosset, NY"
34213,2019-12-07,47,30,38.5,M,26,0,0.00,0.0,0,"Syosset, NY"
34214,2019-12-08,37,18,27.5,M,37,0,0.00,0.0,0,"Syosset, NY"
34215,2019-12-09,49,19,34.0,M,31,0,0.47,0.0,0,"Syosset, NY"
34216,2019-12-10,54,49,51.5,M,13,0,1.60,0.0,0,"Syosset, NY"
34217,2019-12-11,57,30,43.5,M,21,0,0.42,1.8,0,"Syosset, NY"
34218,2019-12-12,34,24,29.0,M,36,0,0.10,0.0,0,"Syosset, NY"
34219,2019-12-13,33,22,27.5,M,37,0,0.00,0.0,0,"Syosset, NY"
34220,2019-12-14,56,32,44.0,M,21,0,2.04,0.0,0,"Syosset, NY"
34221,2019-12-15,56,42,49.0,M,16,0,0.12,0.0,0,"Syosset, NY"
34222,2019-12-16,47,29,38.0,M,27,0,0.00,0.0,0,"Syosset, NY"
34223,2019-12-17,36,32,34.0,M,31,0,0.52,0.0,0,"Syosset, NY"
34224,2019-12-18,33,29,31.0,M,34,0,0.60,0.0,0,"Syosset, NY"
34225,2019-12-19,37,15,26.0,M,39,0,0.00,0.0,0,"Syosset, NY"
34226,2019-12-20,24,16,20.0,M,45,0,0.00,0.0,0,"Syosset, NY"
34227,2019-12-21,30,19,24.5,M,40,0,0.00,0.0,0,"Syosset, NY"
34228,2019-12-22,36,20,28.0,M,37,0,0.00,0.0,0,"Syosset, NY"
34229,2019-12-23,47,27,37.0,M,28,0,0.00,0.0,0,"Syosset, NY"
34230,2019-12-24,56,27,41.5,M,23,0,0.00,0.0,0,"Syosset, NY"
34231,2019-12-25,45,24,34.5,M,30,0,0.00,0.0,0,"Syosset, NY"
34232,2019-12-26,46,25,35.5,M,29,0,0.00,0.0,0,"Syosset, NY"
34233,2019-12-27,45,33,39.0,M,26,0,0.00,0.0,0,"Syosset, NY"
34234,2019-12-28,52,35,43.5,M,21,0,0.04,0.0,0,"Syosset, NY"
34235,2019-12-29,48,28,38.0,M,27,0,0.00,0.0,0,"Syosset, NY"
34236,2019-12-30,48,28,38.0,M,27,0,0.67,0.0,0,"Syosset, NY"
34237,2019-12-31,40,35,37.5,M,27,0,0.38,0.0,0,"Syosset, NY"
34238,2019-12-01,40,25,32.5,-6.7,32,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34239,2019-12-02,39,25,32.0,-7.0,33,0,0.70,T,0,"Upton/WFO OKX, NY"
34240,2019-12-03,40,29,34.5,-4.2,30,0,0.41,1.5,1,"Upton/WFO OKX, NY"
34241,2019-12-04,36,26,31.0,-7.5,34,0,T,T,0,"Upton/WFO OKX, NY"
34242,2019-12-05,38,29,33.5,-4.7,31,0,T,0.0,0,"Upton/WFO OKX, NY"
34243,2019-12-06,44,31,37.5,-0.5,27,0,T,T,0,"Upton/WFO OKX, NY"
34244,2019-12-07,48,29,38.5,0.7,26,0,T,0.0,0,"Upton/WFO OKX, NY"
34245,2019-12-08,39,15,27.0,-10.5,38,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34246,2019-12-09,50,14,32.0,-5.3,33,0,0.17,0.0,0,"Upton/WFO OKX, NY"
34247,2019-12-10,56,50,53.0,16.0,12,0,1.46,0.0,0,"Upton/WFO OKX, NY"
34248,2019-12-11,53,29,41.0,4.2,24,0,0.42,1.5,2,"Upton/WFO OKX, NY"
34249,2019-12-12,32,22,27.0,-9.6,38,0,0.06,0.6,1,"Upton/WFO OKX, NY"
34250,2019-12-13,33,19,26.0,-10.3,39,0,0.00,0.0,1,"Upton/WFO OKX, NY"
34251,2019-12-14,57,31,44.0,7.9,21,0,2.37,0.0,0,"Upton/WFO OKX, NY"
34252,2019-12-15,59,41,50.0,14.1,15,0,0.12,0.0,0,"Upton/WFO OKX, NY"
34253,2019-12-16,50,29,39.5,3.9,25,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34254,2019-12-17,35,29,32.0,-3.4,33,0,0.54,0.2,T,"Upton/WFO OKX, NY"
34255,2019-12-18,34,29,31.5,-3.7,33,0,0.44,0.0,0,"Upton/WFO OKX, NY"
34256,2019-12-19,39,16,27.5,-7.4,37,0,T,T,0,"Upton/WFO OKX, NY"
34257,2019-12-20,25,16,20.5,-14.2,44,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34258,2019-12-21,31,18,24.5,-10.0,40,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34259,2019-12-22,37,17,27.0,-7.2,38,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34260,2019-12-23,47,19,33.0,-1.0,32,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34261,2019-12-24,56,28,42.0,8.2,23,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34262,2019-12-25,46,21,33.5,0.0,31,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34263,2019-12-26,46,23,34.5,1.2,30,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34264,2019-12-27,44,33,38.5,5.4,26,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34265,2019-12-28,53,35,44.0,11.2,21,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34266,2019-12-29,48,27,37.5,4.9,27,0,0.00,0.0,0,"Upton/WFO OKX, NY"
34267,2019-12-30,43,27,35.0,2.6,30,0,0.82,0.0,0,"Upton/WFO OKX, NY"
34268,2019-12-31,40,35,37.5,5.3,27,0,0.73,0.0,0,"Upton/WFO OKX, NY"
34269,2019-12-01,M,M,M,M,M,M,M,,,"Westhampton, NY"
34270,2019-12-02,M,M,M,M,M,M,M,,,"Westhampton, NY"
34271,2019-12-03,M,M,M,M,M,M,M,,,"Westhampton, NY"
34272,2019-12-04,39,24,31.5,-6.8,33,0,0.00,,,"Westhampton, NY"
